frame,t,agent,x,y,vx,vy
0,0.0,23,5.10888884466533,7.530302077021779,0.4954599804186022,0.06722654091650354
0,0.0,24,1.4792203578495655,8.19626719119277,0.23041287772416782,-0.4437453163458378
0,0.0,25,6.832869060032571,7.870969415548011,0.46272101260354714,0.18944462118294084
0,0.0,26,1.9161625902013524,8.023641611345301,0.41705309336838,0.27580195306028077
0,0.0,27,1.9132392605720028,0.8155261736351271,0.4866804630359233,-0.11463911592095974
0,0.0,28,8.552269742870703,8.612834961776684,0.010571984978035364,-0.4998882206389986
0,0.0,29,8.765370964165806,4.719097193587903,-0.262197419191465,0.4257376109405125
0,0.0,30,2.7404838861371825,0.07091828603166261,0.33725182104989454,0.36913575984795877
0,0.0,31,6.457208955749478,7.199093835086931,-0.3786286833927275,0.326558295120932
0,0.0,32,8.355692165002742,2.8187782736454214,-0.2657744040748573,0.42351383228727546
0,0.0,33,2.152181671629736,6.3933138006658785,0.3523098756663459,-0.354792547142642
0,0.0,34,8.050548331450097,9.636708728449708,-0.4362526351826066,0.24430235016518276
0,0.0,35,1.5052483042117748,4.822123881993365,0.4350221929408802,0.24648669669762627
0,0.0,36,8.947158621961735,4.227169069454373,0.4480492257591582,-0.22192767131797445
0,0.0,37,5.895020620840481,0.244906774933632,-0.3594709400597939,-0.34753509643276037
0,0.0,38,6.734598871529389,9.190886196338225,0.3714816075726222,0.3346661250190409
0,0.0,39,8.268253295567211,8.855202667099467,0.3788240864368774,0.32633159751281393
0,0.0,40,6.603553805205234,2.455522672431776,-0.4885895547454559,0.10620850716226632
0,0.0,41,7.685169988962544,2.116747426075105,0.4186112406868066,0.2734312146969553
0,0.0,42,8.31274834664461,0.6271792257076825,-0.3382401567122074,-0.3682303577752673
0,0.0,43,8.254878133935557,1.645072664741013,-0.37216646839134454,-0.3339043572718307
0,0.0,44,3.7514699649664185,3.1673816655696427,0.4898764234713741,0.10010539309595141
0,0.0,45,6.913370352777413,1.7857187817437192,0.17651047124879832,-0.467807710004364
0,0.0,46,3.9625616221698645,0.058245951079809455,0.11456718568135292,-0.4866974008201137
0,0.0,47,2.6249471275010148,4.211888142289553,0.4308631893082364,-0.2536866415464851
0,0.0,48,1.0592123670732445,6.331599460365577,-0.24003219242618515,-0.4386166282747142
0,0.0,49,3.8042426988653233,7.252939380762388,-0.175672442428819,-0.4681230532361051
0,0.0,50,6.538660110683944,4.312267487774061,0.2579154104722703,0.4283452358097617
0,0.0,51,8.673205056421992,6.32135117500167,0.4943782257146395,0.0747674390309373
0,0.0,52,8.10274352106299,3.41794723940113,0.4581718094296414,0.20019638619108068
0,0.0,53,5.436692896684557,1.962968851147534,0.4875864340792961,-0.11072248778742404
0,0.0,54,9.96141190118628,2.4321546430632712,-0.30465970685567223,-0.3964624358228858
0,0.0,55,2.5686746722710274,0.7319007239096598,0.4724356075887944,-0.16372109418827704
0,0.0,56,2.5780311899673656,7.631285325440532,-0.2923257166848208,0.4056422997724792
0,0.0,57,6.978935706830813,1.2867321231716944,0.016401124220496534,-0.49973093072602964
0,0.0,58,3.7623850142809423,4.209213946174629,0.4583780917277692,0.19972362159746848
0,0.0,59,6.649842463619607,4.559289630437489,0.2512545527420918,0.43228595828036265
0,0.0,60,5.865183268255314,8.396846036089423,-0.08482956329093154,0.49275140303389275
0,0.0,61,7.264736103123704,3.650072635085589,-0.4752183471373139,-0.15545907031781514
0,0.0,62,4.483963093444842,3.6769956969000663,-0.4678231250411848,-0.17646961119892568
0,0.0,63,1.0973466400669674,2.032415440873966,-0.49998986119765654,0.003184132463977229
0,0.0,64,2.838064889441311,3.141338956023022,-0.44473566903563705,0.2284954806717724
0,0.0,65,3.130478588199377,5.76699716252952,-0.44449315542100176,-0.22896688578019567
0,0.0,66,9.716899756197547,7.74664134923732,0.4890710103031825,-0.10396897076062826
0,0.0,67,7.911339481728053,7.5926850053958,-0.4827559555610573,0.13017944296366618
0,0.0,68,5.969877305237564,9.176922571709127,0.26117272720198037,-0.4263669857832334
0,0.0,69,6.89630155447081,5.00356430736871,0.46950540393583245,0.17194381546031476
0,0.0,70,0.7708380850053875,4.8844922708552385,-0.37627304833620745,0.3292697877057324
0,0.0,71,2.1283099534033436,1.3269629754678725,-0.46431184648753415,-0.18551147999877662
0,0.0,72,5.06064922529373,7.8508529259695905,-0.3637941981012614,-0.34300696994064156
0,0.0,73,2.9500644280551946,7.687717599091664,-5.7616595546394425e-05,0.4999999966803279
0,0.0,74,5.256295231622541,1.4904802337071255,-0.4031952863173537,0.29569166557660564
0,0.0,75,9.649677439797358,4.016362238885175,0.4725378722121113,-0.16342569970861498
0,0.0,76,2.9523425566269577,8.469983706337295,-0.2968058644806622,-0.4023757930217557
0,0.0,77,1.2446033251547983,7.335904610737034,-0.43042497938923,-0.2544294344563555
0,0.0,78,1.8782474256546833,3.9249177601258243,0.45850381063110573,0.19943484057895988
0,0.0,79,2.3189987846213844,8.412279926923869,0.47337114612348347,0.16099614286603162
0,0.0,80,3.900745519398617,9.746928128822892,0.1200848701093591,0.4853654540352232
0,0.0,81,6.252614844151068,6.936228347029152,0.3239522822543311,0.3808607604127921
0,0.0,82,5.215251221324175,3.0896819907559117,0.49739604823375855,-0.050962448934882595
0,0.0,83,3.955564210524287,9.409341876619017,0.4999255177218758,0.008629990180435209
0,0.0,84,2.0120320072466447,9.882189012202122,-0.3326390923605456,0.3732977822510501
0,0.0,85,7.583058620038185,3.5978692649261026,0.46668980884871175,0.17944531845872402
0,0.0,86,6.415135895056033,3.8098153929308753,-0.3186864363002127,-0.38527776385131607
0,0.0,87,3.8149293263992003,5.038029501945296,0.47878076899136773,0.14411445189166333
0,0.0,88,0.16722821635377083,4.935715599433962,0.45451821542255844,0.2083583256054165
0,0.0,89,9.71598413446888,2.8546522878557843,0.43824032768647564,0.2407185393550951
0,0.0,90,7.482179590766122,4.42788890070495,-0.06822649166185626,0.4953232740700912
0,0.0,91,2.092810426177855,9.050025708181295,-0.44355011786194376,-0.230788415967214
0,0.0,92,0.16827284680212995,3.035089265995107,0.1706943382751251,-0.4699611078385287
0,0.0,93,9.990258823239376,2.621467961899895,-0.05390398859093381,0.4970858678477879
0,0.0,94,8.49044521859272,6.0568314865570425,-0.10345712448586566,0.4891795410614758
0,0.0,95,8.060357075271236,6.303177554434782,0.2255444787556982,-0.44623949635013305
0,0.0,96,3.6269685705784838,7.607887845834825,-0.012727164302247516,-0.4998379930425693
0,0.0,97,0.2648454890397234,4.468129517344519,0.34949913736634,0.357561677169386
0,0.0,98,3.7185456987010603,4.770740056373494,0.1733500967219108,-0.4689879998107672
0,0.0,99,1.2762068649606961,2.2250686594627247,0.24431365954184012,-0.436246301716443
0,0.0,100,5.620515900997094,3.8776911565595396,0.21905001212971142,0.4494631154899958
0,0.0,101,7.916562055903405,6.051365892775145,-0.3491996514733566,-0.3578541650042462
0,0.0,102,8.61266684786994,7.323608373256045,0.16420499007406522,0.47226763729349075
0,0.0,103,6.01823447758565,2.876156021959957,0.020437552714825048,0.49958213182521727
0,0.0,104,7.827604679261685,2.512675781710818,-0.49964541746596314,0.018827023271441742
0,0.0,105,0.7521111181440443,9.628645784432278,-0.49513499371446634,-0.06957972405360172
0,0.0,106,5.400112050964692,7.738942975498113,-0.49566765718347716,0.06567780159416858
0,0.0,107,5.292228076303601,6.115797303718215,-0.4833876569424081,-0.12781382208403283
0,0.0,108,0.3389225051650624,1.8679367935380853,0.11469122290105654,0.4866681861283519
0,0.0,109,6.746893954347774,5.7056459795249825,0.08930608037485964,-0.4919597788519699
0,0.0,110,1.5855503398671267,9.520292687261847,-0.08704261309807586,0.49236529478128194
0,0.0,111,1.543536325474043,5.103032497386853,0.4266206653780373,-0.26075814056784635
0,0.0,112,1.4400287501925768,7.173717261062347,-0.4977348298142442,-0.04753986947589724
0,0.0,113,2.763130140951527,1.3413397512178327,-0.16547345431124225,0.47182468769481023
0,0.0,114,0.4598718067051566,1.7483553789762363,0.2287181122955368,0.4446212153147511
0,0.0,115,1.917987167235664,5.369720795717926,-0.4978408750105361,0.04641619511273814
0,0.0,116,4.510388861713912,9.572943672535374,-0.3564234897571914,0.3506598008744448
0,0.0,117,9.541513368666424,7.965461104684303,-0.35776246335856815,-0.3492936011604123
0,0.0,118,6.715876339807033,8.450230915683465,-0.4999765807397191,0.00483928835875139
0,0.0,119,9.387518284798846,0.22617728887002753,0.4865784100644922,0.11507150324520347
1,1.0000000000000002,0,4.952323613657592,9.955957842766177,-0.23216111073499185,0.44283317249534826
1,1.0000000000000002,1,1.4791843734877137,9.967751457499725,0.2092314998639717,0.45411692268035203
1,1.0000000000000002,2,3.6043894293661025,4.181690959289148,0.46409191557162593,-0.1860609951092888
1,1.0000000000000002,3,8.240380819967967,4.554825798244707,-0.15682224098465153,0.4747702441524235
1,1.0000000000000002,4,5.262771104682752,0.7040403017690944,-0.22566214963066478,0.4461800020440937
1,1.0000000000000002,5,7.415166723042784,5.842466924506959,-0.29446144028067084,0.40409461786546097
1,1.0000000000000002,6,3.3898381957676547,8.276101509920677,-0.0015156206628116886,0.49999770288872974
1,1.0000000000000002,7,3.510335733050569,4.5234049202161986,0.49997280523838417,-0.0052147887839118
1,1.0000000000000002,8,1.7977408000807376,4.1610300203044535,0.40877859513703924,0.2879237054460582
1,1.0000000000000002,9,2.2434249353059657,2.6869540457541445,0.37196996377877806,0.3341232497842892
1,1.0000000000000002,10,7.147491780405318,3.091423287195181,-0.2715627151029208,0.4198257873998808
1,1.0000000000000002,11,4.646597727887698,0.23297523204204848,-0.39190839066045113,0.31049607619088393
1,1.0000000000000002,12,9.21862073351127,7.373779000244448,-0.41220650292993843,0.28299434436446014
1,1.0000000000000002,13,5.116138979596783,2.5022549023872815,-0.49995289912809243,-0.006862845868545036
1,1.0000000000000002,14,1.60574531142165,0.17943156134097996,-0.03732096955219176,0.49860519976398604
1,1.0000000000000002,15,4.76677673905195,1.4325743247375886,-0.43217873345266417,0.25143894358521923
1,1.0000000000000002,16,6.170232343945199,8.249331050179084,-0.09205135295622043,0.4914535058567894
1,1.0000000000000002,17,6.127808511728867,9.63176868207868,-0.021182667956264317,0.4995510930608146
1,1.0000000000000002,18,0.6689615563164679,5.6809323488952,0.19086900869130738,0.462135284869266
1,1.0000000000000002,19,4.276657045309763,0.9763259585081122,-0.27091630459504157,0.4202432104205453
1,1.0000000000000002,20,6.365191788202161,8.981420149211196,-0.21303405235216397,0.45234554550522044
1,1.0000000000000002,21,5.6290562949981595,2.3642608503408207,-0.48709547781900026,-0.11286272851690163
1,1.0000000000000002,22,8.337642621889788,5.566901008031673,-0.37620508808813496,0.32934743311068726
1,1.0000000000000002,23,5.015208751384299,7.9500872039663655,-0.44149132910794664,0.23470280424932882
1,1.0000000000000002,24,1.5003260341217077,8.558248230481922,0.14115135229235432,0.4796626895496873
1,1.0000000000000002,25,6.746409457600292,8.307869148775826,-0.22964654824825725,0.44414239031830866
1,1.0000000000000002,26,1.9304906798188783,8.425857098628775,-0.16449123124315096,0.4721680154818963
1,1.0000000000000002,27,2.056955984385782,1.2475100583257965,0.09264010879892064,0.4913428642421951
1,1.0000000000000002,28,8.499577507346913,8.681381480278734,-0.49927254242207586,-0.02696160943631743
1,1.0000000000000002,29,8.82684841163144,5.148781276693051,-0.25537340374071343,0.42986558906463146
1,1.0000000000000002,30,2.7910707638607066,0.5159406254277782,-0.12919009780063287,0.4830216544113347
1,1.0000000000000002,31,6.377835565971635,7.66279965518908,-0.0890837308636455,0.4920000903408591
1,1.0000000000000002,32,7.973833392129191,3.0524889288593844,-0.23473481177580105,0.44147431198267834
1,1.0000000000000002,33,2.4962599456977954,6.587993267788429,0.1253614085972609,0.48402945905648204
1,1.0000000000000002,34,8.034752031147521,9.663272232066829,-0.48875067115468673,-0.10546459806894105
1,1.0000000000000002,35,1.9410058322255987,4.997189543204709,0.23898044806233856,0.43919055709785465
1,1.0000000000000002,36,9.061856272368347,4.652877755341464,-0.04356744607212279,0.4980982610316489
1,1.0000000000000002,37,5.689167878646961,0.6674074235131447,-0.265772753849143,0.4235148678753118
1,1.0000000000000002,38,6.697103947226542,9.648044176336256,-0.15261310286614066,0.4761399382887019
1,1.0000000000000002,39,8.250176326061869,8.870141026841146,0.3009680561340916,0.3992721242296616
1,1.0000000000000002,40,6.20097434769496,2.240310093062534,-0.4623871311636228,-0.19025809032541727
1,1.0000000000000002,41,7.247820958592771,2.1826209551795537,-0.46972877191966,0.17133266130790148
1,1.0000000000000002,42,8.129920073512176,0.7084114250290648,0.350971956327483,0.3561161129065341
1,1.0000000000000002,43,7.838633064413334,1.7655840259279894,-0.44049828457516854,0.23656132669211558
1,1.0000000000000002,44,3.9659738266002384,2.856602591839057,-0.3856931211322326,-0.31818362043209725
1,1.0000000000000002,45,6.459255617095218,1.686759507494567,-0.4721388989955823,0.16457478559985844
1,1.0000000000000002,46,3.75869152973361,0.4844465823425368,-0.33985095210990374,0.36674423015228463
1,1.0000000000000002,47,3.1112806845317738,4.198077146773489,0.4915839131269892,0.09135237465308067
1,1.0000000000000002,48,0.9565237386671953,6.586531986587202,0.41242806335529314,0.28267135078922007
1,1.0000000000000002,49,3.934479762389067,7.643383499412498,-0.14749755542007928,0.47774938110383847
1,1.0000000000000002,50,6.469079595026638,4.755737888812736,-0.05966885131714335,0.4964268608591729
1,1.0000000000000002,51,8.458436249533513,6.700869717028992,-0.3801857703227549,0.32474417630512403
1,1.0000000000000002,52,7.788613768867685,3.7485050920234007,-0.25300319699860474,0.4312648632899337
1,1.0000000000000002,53,5.018017028275975,1.8349295225389168,-0.45595160029618853,0.20520267587764243
1,1.0000000000000002,54,0.11978152713547878,2.868981331622731,0.19751560194054418,0.45933385134351296
1,1.0000000000000002,55,2.721399226446324,1.1599910848187789,0.06268680397412131,0.49605480000450564
1,1.0000000000000002,56,2.7045041901431452,8.01871188061903,-0.16810621405871612,0.4708930884976388
1,1.0000000000000002,57,6.5869848700334055,1.0968086051701322,-0.45554244114382075,0.20610939890438904
1,1.0000000000000002,58,4.241732948678966,4.134392377841931,0.49995313476292885,0.0068456585308298455
1,1.0000000000000002,59,6.631160433215829,5.04682055311668,-0.07837963109534984,0.4938184215168131
1,1.0000000000000002,60,5.773904945440459,8.857009947495447,-0.32865631448001786,0.37680900593326005
1,1.0000000000000002,61,7.126289332815284,4.087060351430801,0.0027857038637667674,0.4999922397937626
1,1.0000000000000002,62,4.656161589625546,3.3953119979915005,-0.23328188186655158,0.44224378298942796
1,1.0000000000000002,63,1.3436743539495117,2.289827794639133,0.23485381613245623,0.4414110160021184
1,1.0000000000000002,64,3.126148655561325,2.9410977142322556,0.44421979921077104,0.22949677555282175
1,1.0000000000000002,65,3.369102500647661,6.152914588694127,0.4987391909362843,0.03548548187950242
1,1.0000000000000002,66,9.324417464923638,7.887232420121567,-0.24611846603069648,0.43523062929749895
1,1.0000000000000002,67,7.636368664805214,7.931716650225438,-0.10989268777081465,0.4877741251588754
1,1.0000000000000002,68,5.931487411300657,9.639171338062383,-0.254622538720077,0.4303107746451893
1,1.0000000000000002,69,6.876854542243871,5.469978465160993,0.015779594788789753,0.49975094235859285
1,1.0000000000000002,70,1.0884580817670961,5.253928122609185,0.16824683342476243,0.47084286449147794
1,1.0000000000000002,71,2.3289938528359313,1.7678817714819561,0.33377464376381744,0.3722828053782994
1,1.0000000000000002,72,4.969586416049225,8.295146808312134,-0.40327785009918793,0.29557905138791035
1,1.0000000000000002,73,3.065982179083884,8.062734716836182,-0.10071734737912201,0.4897509733904704
1,1.0000000000000002,74,4.8088330237098305,1.626459220059179,-0.49904037210948443,-0.030962994119227476
1,1.0000000000000002,75,9.80243351878561,4.442075839873184,0.16412956517932223,0.47229385538459695
1,1.0000000000000002,76,3.0462795528764994,8.860655840283165,0.034414395143543594,0.4988142433881615
1,1.0000000000000002,77,1.0855677009750644,7.609267486271884,0.2236932553142109,0.4471703562703271
1,1.0000000000000002,78,2.3604389936893546,3.961887574804684,0.4938475203973484,0.07819607789007398
1,1.0000000000000002,79,2.4282939950109195,8.800217099037507,-0.08538140160403301,0.49265608314536297
1,1.0000000000000002,80,3.740887440067678,0.14027561466936914,-0.38668718271153046,0.31697479825156366
1,1.0000000000000002,81,6.229100022553727,7.419108763275807,0.010998742330201025,0.49987901302930676
1,1.0000000000000002,82,5.027976563263835,2.7685003281971303,-0.4963410035764612,0.06037887187345645
1,1.0000000000000002,83,3.8017480607369682,9.858391199644888,-0.190643914480018,0.46222818809732447
1,1.0000000000000002,84,2.0400839523444523,0.35319258743773013,0.1433886958515286,0.47899862411284416
1,1.0000000000000002,85,7.384031721468775,4.032189922440048,-0.042071886034162516,0.4982268122105919
1,1.0000000000000002,86,6.348892535051311,4.226496548393152,-0.10228537609579706,0.4894258900353979
1,1.0000000000000002,87,4.288490922184025,4.995807444952365,0.47800377832843066,-0.14667101930423906
1,1.0000000000000002,88,0.4279483296422406,5.331933744324303,0.08682230414869434,0.49240419119084644
1,1.0000000000000002,89,9.841385668456873,3.278402994921705,0.28359127273291673,0.4117960539268492
1,1.0000000000000002,90,7.414069947934978,4.901991640810774,-0.16657639250290646,0.4714364278041289
1,1.0000000000000002,91,2.148512384049838,9.525470772647584,-0.07835771755571375,0.49382189916958824
1,1.0000000000000002,92,0.2825947834520349,3.4755293956932687,0.18269566111883576,0.46542700330809295
1,1.0000000000000002,93,0.14241925479579784,3.0259966750634026,0.2983634304765293,0.40122221194031277
1,1.0000000000000002,94,8.308803398526171,6.490694097452338,-0.37667871815144005,0.32880563147821545
1,1.0000000000000002,95,7.824083054845453,6.729143632448666,-0.38136626155167697,0.3233570388132874
1,1.0000000000000002,96,3.7795211344310875,8.007105956423063,-0.2135741916881154,0.45209077036007733
1,1.0000000000000002,97,0.5129843370348046,4.883221640567681,0.3444041871446967,0.3624717311421688
1,1.0000000000000002,98,4.193138006415557,4.7312946605842185,0.4844246856144908,-0.12382537691160792
1,1.0000000000000002,99,1.498281290562687,2.43521823413852,0.08240234555566917,0.4931631103873485
1,1.0000000000000002,100,5.57062472270561,4.065429526952545,-0.003176438179380432,0.49998991013868727
1,1.0000000000000002,101,7.758060279375402,6.494330718075526,-0.26986940832779144,0.42091626536498655
1,1.0000000000000002,102,8.291419020738594,7.611200235889133,-0.29530051362028065,0.40348185418380145
1,1.0000000000000002,103,5.710635579105289,2.589380454006447,-0.4730180580995627,0.16203060424413243
1,1.0000000000000002,104,7.431299095926395,2.675489635627443,-0.2586770036286455,0.42788574151717856
1,1.0000000000000002,105,0.7422136883546492,0.10108626948048845,0.17528176540120788,0.468269476602774
1,1.0000000000000002,106,5.283466196219478,8.194977452550217,-0.33680188715520526,0.3695463283658659
1,1.0000000000000002,107,4.959893857983498,5.848231139870497,0.17378189981272174,-0.4688281681996946
1,1.0000000000000002,108,0.5605556300382522,2.254749343835602,0.32531729273154275,0.37969548199816616
1,1.0000000000000002,109,6.696949027220732,6.183055117860856,-0.34858400794818883,0.35845388741479295
1,1.0000000000000002,110,1.5929064373384159,0.004051997471142599,-0.015815521369009003,0.4997498066871326
1,1.0000000000000002,111,1.9365512828245917,5.345227484099401,0.29180608324055496,0.4060162678807418
1,1.0000000000000002,112,1.2537311027255074,7.4072783940565365,-0.07684889243735983,0.49405895167596253
1,1.0000000000000002,113,2.9561891835071235,1.736617428110037,0.31472484085584235,0.38852062306686463
1,1.0000000000000002,114,0.690267573424715,2.072854437077451,0.11720354133133265,0.4860692645080478
1,1.0000000000000002,115,2.3699396132415766,5.517177387008043,0.45356134771905776,0.21043313392921756
1,1.0000000000000002,116,4.323868134028377,9.990598307393926,-0.39566028622471794,0.3057007325875656
1,1.0000000000000002,117,9.16494080417847,8.103786591061032,-0.07754579932609512,0.4939500470765004
1,1.0000000000000002,118,6.648968212227169,8.922978333188578,-0.17868990624504272,0.466979568510377
1,1.0000000000000002,119,9.647859298409388,0.6152025705208467,0.08901342296398698,0.4920128154146337
2,2.000000000000001,0,4.61463768975966,0.3073461108484376,-0.23184296346488753,0.44299981974242253
2,2.000000000000001,1,1.5573990770131385,0.44642740270937875,0.07035543066446374,0.495025366396529
2,2.000000000000001,2,4.06353318104866,4.152507760614237,0.34676857660876576,0.3602104305496033
2,2.000000000000001,3,8.272335555804247,5.038403969359124,0.22561716603719453,0.4462027503157561
2,2.000000000000001,4,4.899267489343704,1.0342161575594606,-0.33756719897121956,0.36884737518210026
2,2.000000000000001,5,7.3572441876468835,6.309239152772269,0.2265080831007689,0.44575115063229526
2,2.000000000000001,6,3.343855904455482,8.751198922377007,-0.2978410199206236,0.4016101677655119
2,2.000000000000001,7,3.977474684686192,4.4661410600787015,0.4249587403080269,0.26345790752189424
2,2.000000000000001,8,2.141965793318624,4.49430500168805,0.4333987465870039,0.24933015553040105
2,2.000000000000001,9,2.3672596508934887,3.150097871979501,-0.08398819204898837,0.49289550981556146
2,2.000000000000001,10,7.232475855259021,3.5663108231963028,0.24842651688448383,0.43391734893714873
2,2.000000000000001,11,4.354796704808393,0.6170045591709478,-0.11208321046210062,0.4872754394923968
2,2.000000000000001,12,8.992170396828767,7.804313583750201,-0.3267292366857077,0.37848118301280825
2,2.000000000000001,13,4.670544324544085,2.6235657138045183,-0.36591202295218195,0.34074681430505244
2,2.000000000000001,14,1.7003642984861262,0.6545854846614214,0.07842952074247926,0.49381050037044066
2,2.000000000000001,15,4.354436345421197,1.6968095193051138,-0.2934465270483547,0.4048322316259653
2,2.000000000000001,16,5.979812300087893,8.697748483572285,-0.24654130042548927,0.43499124954935436
2,2.000000000000001,17,5.948462084157141,0.08545270636676712,-0.3873987381052569,0.31610475750050737
2,2.000000000000001,18,0.8323039509176398,6.128402778182275,0.3348295950820922,0.3713342729363425
2,2.000000000000001,19,3.950657537505156,1.340290178125652,-0.3503152409793169,0.3567621503713687
2,2.000000000000001,20,6.171025371361946,9.433523530446037,-0.3441420816507574,0.36272059169157106
2,2.000000000000001,21,5.178404097573279,2.4957393620652613,-0.21005679001274777,0.45373576558338485
2,2.000000000000001,22,8.26502860411613,6.020404969267839,-0.03409879973473791,0.4988359167668766
2,2.000000000000001,23,4.819817175552889,8.381488158310788,-0.4138599338076931,0.2805707668106069
2,2.000000000000001,24,1.4412708750727263,9.032391121818339,-0.3638108684514543,0.342989288457524
2,2.000000000000001,25,6.5207948263353295,8.742769372436824,-0.3198351903963822,0.38432466871658133
2,2.000000000000001,26,1.8512351133845693,8.89871798804635,-0.2963302265998592,0.4027262057568095
2,2.000000000000001,27,2.097845026938033,1.7332531616805413,-0.08132987259166606,0.49334111102179934
2,2.000000000000001,28,8.278216295366526,9.069790054983887,-0.32536990459504167,0.37965039863513056
2,2.000000000000001,29,8.795707192799828,5.628511293711406,0.2889201146571596,0.4080749530986847
2,2.000000000000001,30,2.7201637458166297,0.9936209223038044,-0.04131249404204814,0.49829035494982815
2,2.000000000000001,31,6.242049653670947,8.125833375735224,0.01805616070708871,0.49967386869889424
2,2.000000000000001,32,8.043017488920908,3.516319158783105,0.14698463264316203,0.4779074364003501
2,2.000000000000001,33,2.8317222819552654,6.8754307159656465,0.09865079936273427,0.4901714187762211
2,2.000000000000001,34,7.849578614791951,9.993477222678488,0.06395192229892024,0.49589328653882064
2,2.000000000000001,35,2.202223490371721,5.408890166538925,0.38107374931082405,0.3237017108175229
2,2.000000000000001,36,9.059422790253025,5.136419971133989,0.13102570943404498,0.48252695620794617
2,2.000000000000001,37,5.327300672824851,0.9844704934078434,-0.35011972036455835,0.3569540326314349
2,2.000000000000001,38,6.506761725203669,0.08936788500096307,-0.2789885032235433,0.41492820471629427
2,2.000000000000001,39,8.032435071611909,9.22326999400428,-0.1717515047871796,0.46957578792282234
2,2.000000000000001,40,5.745775364079137,2.4125895803683126,-0.3599563486305524,0.34703231417342134
2,2.000000000000001,41,7.273931585614865,2.634966300214579,0.28852428093125326,0.4083549183162893
2,2.000000000000001,42,8.279968499056523,1.1722564792282812,0.17756081226116355,0.46741005332486785
2,2.000000000000001,43,7.878374688770415,2.219066449074539,0.2502766952417445,0.43285283390416995
2,2.000000000000001,44,3.8677665704717787,3.2058019948293497,0.0398387224612032,0.49841034920300287
2,2.000000000000001,45,6.073867713002872,1.9702663881699796,-0.33483244532863965,0.3713317028685317
2,2.000000000000001,46,3.5023107010562486,0.900588777910493,-0.36719794792843896,0.33936067396966235
2,2.000000000000001,47,3.5890136809179176,4.232906364421197,0.4470255816113618,0.22398243097400222
2,2.000000000000001,48,1.1896180978312867,6.967333480623236,0.20617661882688726,0.45551202162963
2,2.000000000000001,49,3.829169457510078,8.119050555869798,-0.21949344587932457,0.44924673311669167
2,2.000000000000001,50,6.455986535807882,5.22904121378906,0.20855839116570243,0.4544264489159646
2,2.000000000000001,51,8.287946962151578,7.154973602649425,-0.180631984237254,0.46623179457273445
2,2.000000000000001,52,7.8438971285641745,4.230199146255377,0.281343528315992,0.41333499618917896
2,2.000000000000001,53,4.571764524238242,2.0048313315063973,-0.14375495530363247,0.4788888313853755
2,2.000000000000001,54,0.22361055198786622,3.3303971795433647,-0.008239711282528143,0.4999321025479166
2,2.000000000000001,55,2.7495217614206515,1.645314446273911,-0.04530288881270037,0.4979434187387399
2,2.000000000000001,56,2.626018217101531,8.494177088237018,-0.24799341960659949,0.43416501912501554
2,2.000000000000001,57,6.218674596667298,1.3849333375019717,-0.4999935615291551,-0.002537406035895321
2,2.000000000000001,58,4.697899711238427,4.047971938168555,0.4386676369635865,0.2399389594892481
2,2.000000000000001,59,6.614827156613392,5.526385089928095,0.05708824388575682,0.4967302410866892
2,2.000000000000001,60,5.5913010488863675,9.303501314344986,-0.3483844972339645,0.35864779671292807
2,2.000000000000001,61,7.157414673439403,4.569899194889085,0.24200585496031435,0.4375307602499821
